Timestamp,#_slices,req_bw_per_slice,req_ue_per_slice,req_per_second,ul_per_app,dl_per_app,pdu_per_slice,latency_per_app,packet_loss_per_app,rtt_per_app,jitter_per_app,aggr_cpu,aggr_mem,aggr_disk,aggr_link_bw
1648917608,4,100,303,33,13,17,634,13,0.4,27.3,4.3,42.1,132.5,866.7,567.1
1648917638,4,100,303,32,10,17,567,13.8,0.3,30.3,4.6,41,130.1,839.8,548.9
1648917668,4,100,303,31,10,15,519,19.2,0.3,47.5,6.4,40.2,128.5,822.6,537.3
1648917698,4,100,303,33,10,15,546,15.1,0.4,34,5,40.7,129.5,833.7,544.8
1648917728,4,100,303,32,10,21,717,27.1,1.2,47.4,9,42.5,133.3,875.9,573.3
1648917758,4,100,303,33,7,17,567,21.9,1,41.7,7.3,40.6,129.3,831.4,543.3
1648917788,4,100,303,31,6,12,471,16.1,0.5,29.7,5.4,38.8,125.5,788.6,514.4
1648917818,4,100,303,31,13,16,698,24.6,1.4,45.6,8.2,42.1,132.4,866,566.6
1648917848,4,100,303,32,10,14,633,13.2,0.3,21.8,4.4,41,130.1,839.8,549
1648917878,4,100,303,32,7,13,597,23.2,1.3,37.3,7.7,40,128,817.2,533.7
1648917908,4,100,303,32,6,14,461,17.9,0.4,29,6,39.2,126.4,798.3,520.9
1648917938,4,100,303,32,10,17,708,26.5,0.9,43.2,8.8,41.8,131.9,860.4,562.8
1648917968,4,100,303,33,11,16,541,14,0.3,31.2,4.7,41.1,130.4,843.5,551.5
1648917998,4,100,303,31,11,18,672,14.9,0.4,23.8,5,41.8,131.9,860.3,562.7
1648918028,4,100,303,31,10,14,516,19.6,0.3,34.6,6.5,40.3,128.6,822.9,537.6
1648918058,4,100,303,32,7,15,519,19.3,0.1,37,6.4,40,128,816.4,533.1
1648918088,4,100,303,34,10,14,507,10.8,0.1,22.7,3.6,40.7,129.5,833.1,544.4
1648918118,4,100,303,32,10,13,623,19.4,0,46.4,6.5,40.9,129.8,837.1,547.1
1648918148,4,100,303,31,10,17,587,17.5,0.3,41.4,5.8,41.1,130.3,843,551.1
1648918178,4,100,303,33,11,17,610,22.6,0.9,35.3,7.5,41.7,131.7,858.3,561.4
1648918208,4,100,303,32,9,18,696,23,1.2,55,7.7,41.8,131.8,859.8,562.4
1648918238,4,100,303,33,7,16,581,21.7,0.5,41.4,7.2,40.6,129.4,831.8,543.5
1648918268,4,100,303,31,9,22,736,22.4,0.5,50.8,7.5,42.5,133.3,875.5,573
1648918298,4,100,303,31,13,20,742,23.1,0.6,55,7.7,43,134.4,888.3,581.6
1648918328,4,100,303,32,6,13,505,19.8,0.5,45.2,6.6,39.5,126.9,804.7,525.3
1648918358,4,100,303,33,8,20,706,15.8,0.3,28.2,5.3,42.2,132.7,869.4,568.9
1648918388,4,100,303,31,9,16,556,18.4,0.2,28,6.1,40.7,129.4,832.7,544.1
1648918418,4,100,303,32,9,22,756,23,0.6,34.9,7.7,42.8,134,884.1,578.8
1648918448,4,100,303,32,10,19,648,21.6,1.4,35.1,7.2,42,132.2,864,565.3
1648918478,4,100,303,31,11,15,554,13.2,0.4,23.8,4.4,40.9,129.9,838.4,548
1648918508,4,100,303,33,9,12,487,15.9,0.1,31,5.3,40,128,816.9,533.5
1648918538,4,100,303,33,7,13,462,13.3,0.2,24.4,4.4,39.6,127.2,807.7,527.3
1648918568,4,100,303,31,8,22,723,18.4,0.2,43.1,6.1,42.3,132.9,871.2,570.1
1648918598,4,100,303,33,14,20,715,24.3,1.1,51.7,8.1,43.5,135.4,899.2,589
1648918628,4,100,303,32,8,12,480,18.6,0.1,30.5,6.2,39.7,127.4,809.6,528.6
1648918658,4,100,303,31,9,17,638,19.8,0.2,49,6.6,41.4,130.9,849.1,555.2
1648918688,4,100,303,33,7,17,649,13.8,0.3,25.5,4.6,41.3,130.8,848.6,554.8
1648918718,4,100,303,31,11,13,512,17.8,0.5,36.8,5.9,40.5,129,827.9,540.9
1648918748,4,100,303,31,12,15,701,23.9,1.2,47,8,42,132.3,864.5,565.6
1648918778,4,100,303,31,10,19,711,15.1,0.4,36.4,5,42.3,132.8,870.6,569.7
1648918808,4,100,303,32,11,15,610,13.5,0.4,31.8,4.5,41.5,131.1,851.6,556.9
1648918838,4,100,303,33,9,18,643,13.7,0.3,24,4.6,41.9,132,860.9,563.2
1648918868,4,100,303,33,10,14,463,12.3,0.2,29,4.1,40.5,129,827.9,540.9
1648918898,4,100,303,31,12,16,633,18,0.2,40.7,6,41.8,131.8,859.2,562
1648918928,4,100,303,33,7,15,492,11,0.2,25.2,3.7,40.3,128.6,823,537.6
1648918958,4,100,303,33,8,12,519,14.5,0.1,23.2,4.8,40.2,128.4,820.6,536
1648918988,4,100,303,33,9,17,642,20.8,0.7,32.7,6.9,41.8,131.8,859.4,562.1
1648919018,4,100,303,32,13,21,725,26.3,1.3,40.7,8.8,43.5,135.4,899.9,589.4
1648919048,4,100,303,32,7,15,558,18.3,0.4,38.6,6.1,40.5,129,827.9,540.9
1648919078,4,100,303,33,12,13,626,13.1,0,31,4.4,41.7,131.6,857.3,560.7
1648919108,4,100,303,32,7,12,476,17.5,0.4,42.2,5.8,39.6,127.1,806.4,526.4
1648919138,4,100,303,32,9,12,455,9.7,0.2,14.9,3.2,39.9,127.7,813.3,531
1648919168,4,100,303,32,15,18,716,20,0.3,33.9,6.7,43.4,135.2,897.5,587.8
1648919198,4,100,303,33,9,14,580,20.8,0.8,37.1,6.9,41,130.1,840.5,549.4
1648919228,4,100,303,33,7,13,549,17.7,0.2,41,5.9,40.4,128.8,825.5,539.3
1648919258,4,100,303,31,7,14,600,20.6,0.5,35.6,6.9,40.5,129,828.2,541.1
1648919288,4,100,303,32,13,17,654,19.3,0.2,42,6.4,42.6,133.5,878.4,575
1648919318,4,100,303,33,9,18,649,24.4,1.1,57.9,8.1,42.1,132.4,866,566.6
1648919348,4,100,303,33,8,13,569,11.9,0.4,25,4,40.7,129.4,832.9,544.3
1648919378,4,100,303,34,10,22,741,24.6,0.9,51.5,8.2,43.5,135.5,900.9,590.1
1648919408,4,100,303,33,7,11,480,17.2,0.2,35.1,5.7,39.7,127.3,809.3,528.4
1648919438,4,100,303,33,8,17,562,14.9,0.4,33.8,5,41.2,130.6,846.3,553.3
1648919468,4,100,303,32,8,14,527,20.2,0.8,34.6,6.7,40.4,128.9,827.2,540.4
1648919498,4,100,303,32,9,21,750,18.1,0,38.8,6,42.9,134.2,886.2,580.2
1648919528,4,100,303,33,6,12,470,12.6,0.4,28,4.2,39.7,127.3,809,528.1
1648919558,4,100,303,32,6,11,494,15.5,0.3,29.1,5.2,39.5,126.9,804.7,525.3
1648919588,4,100,303,34,8,21,754,28,1.2,43.6,9.3,43.1,134.7,891.6,583.9
1648919618,4,100,303,33,10,16,686,18.3,0.3,43.2,6.1,42.3,132.8,870.6,569.7
1648919648,4,100,303,31,14,17,724,15.9,0.4,34,5.3,43.1,134.6,890.7,583.3
1648919678,4,100,303,31,13,19,628,16.3,0.1,24.6,5.4,42.7,133.7,880.6,576.4
1648919708,4,100,303,34,7,12,501,11.3,0.2,19.6,3.8,40.2,128.4,821.5,536.6
1648919738,4,100,303,31,9,15,586,16.7,0.4,39.8,5.6,41,130.2,841.6,550.2
1648919768,4,100,303,34,8,13,492,18.8,0.2,39.5,6.3,40.5,129.1,828.7,541.5
1648919798,4,100,303,31,14,16,740,19.6,0.2,34.1,6.5,43,134.5,889.2,582.3
1648919828,4,100,303,31,8,16,542,12.3,0.5,22.1,4.1,40.8,129.8,836.8,546.9
1648919858,4,100,303,31,7,15,527,14.8,0.1,29.6,4.9,40.4,128.9,826.5,540
1648919888,4,100,303,31,10,12,510,19.5,0.4,42.4,6.5,40.5,129,827.9,540.9
1648919918,4,100,303,33,13,17,627,20.1,0.8,47,6.7,42.8,133.9,883,578
1648919948,4,100,303,32,8,14,589,22.8,1.2,51.9,7.6,41,130,839.6,548.8
1648919978,4,100,303,32,9,11,463,14.1,0.2,30.7,4.7,40,128,817.2,533.7
1648920008,4,100,303,32,6,12,528,18.2,0,44.2,6.1,39.9,127.8,814.9,532.1
1648920038,4,100,303,32,11,16,602,13.3,0.4,30.8,4.4,41.9,132.1,862.8,564.4
1648920068,4,100,303,32,11,13,532,18.9,0.1,41.8,6.3,41.1,130.3,842.9,551
1648920098,4,100,303,31,6,13,498,18.1,0.3,43.5,6,39.8,127.5,810.8,529.4
1648920128,4,100,303,33,6,11,504,18.4,0.1,37.8,6.1,39.9,127.8,814.1,531.6
1648920158,4,100,303,33,12,19,665,15.1,0.4,27.7,5,43.2,134.8,892.5,584.4
1648920188,4,100,303,33,11,18,700,17.1,0.4,39.5,5.7,43,134.4,888.7,581.9
1648920218,4,100,303,33,8,19,665,25.6,1.4,57,8.5,42.4,133.1,873.3,571.6
1648920248,4,100,303,33,11,16,622,16.9,0.5,30.9,5.6,42.3,132.9,871.3,570.2
1648920278,4,100,303,31,8,13,557,17.1,0.4,35.6,5.7,40.6,129.2,830.2,542.5
1648920308,4,100,303,32,10,20,707,14.4,0.1,33.2,4.8,43,134.4,888.2,581.6
1648920338,4,100,303,32,9,17,627,13.6,0.5,25.9,4.5,41.9,132.1,862.2,564.1
1648920368,4,100,303,34,8,10,480,14.4,0.4,35.9,4.8,40.2,128.4,820.7,536.1
1648920398,4,100,303,32,7,14,552,14.2,0.3,24.1,4.7,40.6,129.4,832.1,543.8
1648920428,4,100,303,32,13,18,693,21.8,0.6,34.8,7.3,43.3,135.1,895.7,586.6
1648920458,4,100,303,34,10,17,560,17.8,0.4,27.5,5.9,42.1,132.6,867.9,567.9
1648920488,4,100,303,33,10,19,751,18.4,0.3,29.5,6.1,43.3,135.1,896.3,587
1648920518,4,100,303,33,11,18,600,20.9,1,45.7,7,42.6,133.5,877.8,574.5
1648920548,4,100,303,32,10,14,578,23.1,1.1,44.6,7.7,41.5,131.2,852,557.2
1648920578,4,100,303,33,7,14,564,19.5,0.2,29.8,6.5,41,130,839.6,548.8
1648920608,4,100,303,33,6,14,502,13.9,0.2,23.3,4.6,40.4,128.9,826.7,540.1
1648920638,4,100,303,31,8,14,574,15.8,0.4,32.7,5.3,40.9,129.9,838.2,547.8
1648920668,4,100,303,32,10,18,665,22.5,1,40.6,7.5,42.6,133.4,877.7,574.5
1648920698,4,100,303,32,7,13,477,11.8,0.4,28.8,3.9,40.2,128.4,820.9,536.2
1648920728,4,100,303,32,9,15,688,18.8,0.4,45.2,6.3,42.1,132.5,867.3,567.5
1648920758,4,100,303,32,14,21,752,16.4,0.1,33.3,5.5,44.4,137.3,921.1,603.7
1648920788,4,100,303,33,12,21,730,17.4,0.4,35.8,5.8,44,136.5,912.4,597.9
1648920818,4,100,303,34,9,18,705,27.2,0.9,51.3,9.1,43,134.4,887.8,581.3
1648920848,4,100,303,31,8,15,630,16.5,0.3,31.6,5.5,41.4,131.1,851.2,556.6
1648920878,4,100,303,32,9,18,746,18.8,0.2,32.3,6.3,42.9,134.2,885.6,579.9
1648920908,4,100,303,31,12,16,630,12.7,0.3,25,4.2,42.4,133.1,873.9,571.9
1648920938,4,100,303,31,13,16,637,21.2,1.4,46.9,7.1,42.6,133.6,879.6,575.8
1648920968,4,100,303,33,7,18,642,24.3,0.8,39.6,8.1,42.1,132.4,866.3,566.8
1648920998,4,100,303,33,10,15,581,20.3,1.3,41.7,6.8,41.9,132,861.9,563.8
1648921028,4,100,303,31,7,14,612,17.3,0.2,40.5,5.8,41.1,130.3,842.6,550.8
1648921058,4,100,303,34,6,12,557,11.5,0,18.4,3.8,40.8,129.6,834.8,545.6
1648921088,4,100,303,31,9,13,559,15.4,0.4,29.8,5.1,41,130.2,841.7,550.2
1648921118,4,100,303,31,7,13,543,19,0.2,37,6.3,40.6,129.2,830,542.4
1648921148,4,100,303,31,9,17,746,29,1.4,45.4,9.7,42.7,133.7,880.4,576.3
1648921178,4,100,303,31,12,14,579,17.4,0.1,28.5,5.8,41.9,132.1,862.2,564.1
1648921208,4,100,303,34,11,19,649,13.3,0.5,28.8,4.4,43.3,135.1,895.8,586.7
1648921238,4,100,303,33,9,14,476,17.5,0.2,28,5.8,41.1,130.3,842,550.4
1648921268,4,100,303,32,8,20,646,17.1,0.2,31.7,5.7,42.5,133.4,877.1,574.1
1648921298,4,100,303,33,11,21,739,29.1,0.8,47.7,9.7,43.9,136.4,911,596.9
1648921328,4,100,303,33,8,12,522,10.8,0.2,19.5,3.6,40.9,129.9,838.2,547.9
1648921358,4,100,303,32,10,13,525,10.8,0.3,26.6,3.6,41.3,130.8,848,554.4
1648921388,4,100,303,34,8,11,472,15.7,0.3,23.9,5.2,40.6,129.4,831.9,543.6
1648921418,4,100,303,33,7,14,638,25.2,0.8,54.6,8.4,41.6,131.5,855.7,559.7
1648921448,4,100,303,32,13,21,746,27.6,0.9,64.7,9.2,44.3,137.2,919.8,602.9
1648921478,4,100,303,33,9,14,520,12.1,0.3,26.3,4,41.4,131,849.9,555.7
1648921508,4,100,303,32,9,19,671,15.3,0.4,37.9,5.1,42.8,134,883.7,578.6
1648921538,4,100,303,34,10,19,668,26,0.6,43.7,8.7,43.3,135.1,895.7,586.6
1648921568,4,100,303,33,10,15,536,15.9,0.5,38.1,5.3,41.8,131.9,860.3,562.8
1648921598,4,100,303,34,6,15,487,11.4,0.2,25.1,3.8,40.9,130,838.6,548.1
1648921628,4,100,303,31,10,12,473,12.5,0.2,29.9,4.2,40.8,129.7,836,546.3
1648921658,4,100,303,32,9,14,611,16.8,0.1,28.6,5.6,41.8,131.9,860.1,562.6
1648921688,4,100,303,32,12,16,588,17.4,0,39,5.8,42.6,133.5,878.6,575.1
1648921718,4,100,303,32,8,15,573,12.6,0.3,19.2,4.2,41.6,131.3,854,558.5
1648921748,4,100,303,32,9,19,660,26.1,1,42.6,8.7,42.8,134.1,884.4,579
1648921778,4,100,303,32,7,16,579,15.6,0,35,5.2,41.5,131.3,853.6,558.2
1648921808,4,100,303,32,10,14,605,18.7,0.3,38.9,6.2,42,132.2,864.1,565.3
1648921838,4,100,303,33,6,14,505,10.4,0.2,23.6,3.5,40.8,129.7,835.7,546.2
1648921868,4,100,303,33,7,13,513,11.2,0.4,20.2,3.7,40.9,129.9,838,547.7
1648921898,4,100,303,33,9,15,476,11.2,0.3,20.7,3.7,41.4,131,849.9,555.7
1648921928,4,100,303,33,12,15,699,23.9,0.9,49,8,43.3,135,895.5,586.5
1648921958,4,100,303,33,10,16,577,20.3,0.8,41.2,6.8,42.4,133.1,873.6,571.7
1648921988,4,100,303,33,13,16,721,25.2,0.9,51.7,8.4,43.8,136,906.7,594
1648922018,4,100,303,33,11,17,565,13.9,0.2,21.4,4.6,42.7,133.7,880.4,576.3
1648922048,4,100,303,32,7,17,620,16,0.1,24.5,5.3,42,132.3,864.7,565.7
1648922078,4,100,303,32,6,14,480,11.5,0.4,17.4,3.8,40.6,129.3,830.9,542.9
1648922108,4,100,303,32,9,21,740,15.9,0.4,37.5,5.3,43.7,135.8,904.2,592.4
1648922138,4,100,303,31,12,13,604,17.8,0,41.3,5.9,42.2,132.6,868.3,568.2
1648922168,4,100,303,33,9,14,488,15.5,0.3,25.7,5.2,41.4,131,850,555.8
1648922198,4,100,303,31,8,16,748,22.6,0.9,35,7.5,42.6,133.5,878.8,575.2
1648922228,4,100,303,32,9,13,603,17.2,0.3,37,5.7,41.8,131.9,859.8,562.4
1648922258,4,100,303,31,11,16,675,20.4,0.9,43.3,6.8,42.9,134.2,885.7,579.9
1648922288,4,100,303,33,10,13,502,19.8,0.4,36.6,6.6,41.6,131.4,855.2,559.3
1648922318,4,100,303,34,9,14,600,20.8,1.2,45.2,6.9,42.3,132.8,870.5,569.7
1648922348,4,100,303,33,9,13,600,22.9,1.3,53.5,7.6,41.9,132.2,863.2,564.7
1648922378,4,100,303,33,7,15,557,14.2,0.3,30.5,4.7,41.6,131.4,855.2,559.3
1648922408,4,100,303,31,7,10,466,14.6,0.1,30,4.9,40,128.1,817.8,534.1
1648922438,4,100,303,32,9,12,577,19.1,0.3,29.3,6.4,41.5,131.2,852.8,557.7
1648922468,4,100,303,33,12,15,679,19.7,0.1,40,6.6,43.3,135,895,586.2
1648922498,4,100,303,32,8,12,576,19.8,0.1,41.1,6.6,41.3,130.8,847.9,554.4
1648922528,4,100,303,32,10,16,674,19.2,0.1,28.9,6.4,42.9,134.3,886.8,580.6
1648922558,4,100,303,31,8,15,687,23,0.6,50.7,7.7,42.3,132.9,871.5,570.3
1648922588,4,100,303,31,9,13,503,11.6,0.4,18.2,3.9,41.2,130.5,845.1,552.5
1648922618,4,100,303,33,6,15,495,17.3,0.5,37,5.8,41.2,130.5,844.5,552.1
1648922648,4,100,303,31,12,17,595,12.2,0.2,28.1,4.1,42.9,134.2,885.8,580
1648922678,4,100,303,32,7,18,602,19.1,0.5,35.6,6.4,42.2,132.8,870.2,569.4
1648922708,4,100,303,33,9,15,505,11.4,0.3,24.5,3.8,41.8,131.9,860.1,562.6
1648922738,4,100,303,33,13,17,659,20.1,0.8,43.8,6.7,43.8,136,906.5,593.9
1648922768,4,100,303,32,11,17,631,17.8,0.4,34.6,5.9,43,134.5,889.5,582.5
1648922798,4,100,303,32,7,14,666,17.6,0,43.9,5.9,42,132.2,864.2,565.4
1648922828,4,100,303,33,14,21,737,28,1.3,67.9,9.3,45.1,138.8,937.9,615.1
1648922858,4,100,303,32,8,15,596,15.4,0.4,33.8,5.1,42,132.4,865.6,566.3
1648922888,4,100,303,32,7,18,598,20.8,1.4,42.5,6.9,42.3,132.9,871.8,570.5
1648922918,4,100,303,32,11,20,692,21.2,1.5,37.6,7.1,43.9,136.4,910.4,596.5
1648922948,4,100,303,31,15,20,743,18.7,0.1,30.9,6.2,44.8,138.3,932.4,611.4
1648922978,4,100,303,32,10,14,482,16.9,0,28.4,5.6,41.7,131.6,856.7,560.3
1648923008,4,100,303,33,10,17,666,17.9,0.2,31.5,6,43.3,135,895.2,586.3
1648923038,4,100,303,32,10,15,650,14.5,0.1,23.4,4.8,42.7,133.9,882.2,577.5
1648923068,4,100,303,33,12,21,701,25.1,1.4,53.5,8.4,44.5,137.6,923.7,605.5
1648923098,4,100,303,31,7,15,527,15.1,0.2,31.3,5,41.3,130.8,848,554.5
1648923128,4,100,303,31,11,14,556,21,0.9,36.3,7,42.2,132.7,869.5,569
1648923158,4,100,303,34,9,14,485,11.5,0.4,19.7,3.8,41.9,132,862,563.9
1648923188,4,100,303,32,10,19,705,16.6,0.3,33.3,5.5,43.7,136,905.8,593.5
1648923218,4,100,303,33,10,21,703,26.6,0.7,43,8.9,44.2,136.9,916.5,600.7
1648923248,4,100,303,32,6,13,461,16.8,0.4,25.9,5.6,40.7,129.5,833.4,544.6
1648923278,4,100,303,33,10,15,500,12.9,0.4,29.3,4.3,42.2,132.6,868.5,568.3
1648923308,4,100,303,31,11,14,638,21.2,0.7,48.7,7.1,42.7,133.7,880.2,576.2
1648923338,4,100,303,32,10,11,488,13.2,0.2,23.2,4.4,41.3,130.9,848.9,555
1648923368,4,100,303,32,13,17,643,14.2,0.3,30.7,4.7,43.7,135.9,904.9,592.9
1648923398,4,100,303,33,7,11,465,13.8,0.3,25.9,4.6,40.8,129.7,835.3,545.9
1648923428,4,100,303,32,8,17,617,17.6,0.5,26.8,5.9,42.6,133.6,879.8,575.9
1648923458,4,100,303,33,9,15,645,25.5,1,63.7,8.5,42.9,134.1,884.8,579.3
1648923488,4,100,303,31,15,21,729,17.5,0,39.8,5.8,45.1,138.9,938.4,615.4
1648923518,4,100,303,32,9,13,476,11.5,0.4,28,3.8,41.5,131.1,851.8,557
1648923548,4,100,303,33,9,15,677,26.7,0.6,49.3,8.9,43,134.5,889,582.1
1648923578,4,100,303,31,12,17,642,21.3,0.8,44.7,7.1,43.4,135.3,898.4,588.5
1648923608,4,100,303,34,11,21,724,17.2,0.5,32.7,5.7,44.7,138.1,930,609.7
1648923638,4,100,303,33,13,19,644,24.1,0.6,37.7,8,44.2,137.1,918.1,601.8
1648923668,4,100,303,33,9,14,614,14.8,0.3,24.5,4.9,42.5,133.4,877.2,574.2
1648923698,4,100,303,31,6,11,473,16.3,0.1,33.2,5.4,40.4,128.8,826.2,539.7
1648923728,4,100,303,34,7,16,599,19.3,0.2,35.1,6.4,42.6,133.5,878.8,575.2
1648923758,4,100,303,31,13,16,684,15.1,0.1,35.3,5,43.8,136.1,907.2,594.4
1648923788,4,100,303,33,10,13,506,16.1,0.2,26.8,5.4,42.1,132.4,866.4,566.9
1648923818,4,100,303,31,10,14,620,16.5,0.5,28.9,5.5,42.5,133.4,877.4,574.3
1648923848,4,100,303,31,8,14,486,16.5,0.4,25,5.5,41.4,131,850.3,556
1648923878,4,100,303,31,10,19,625,13.5,0,23.9,4.5,43.3,135.1,895.9,586.8
1648923908,4,100,303,33,7,15,554,18.2,0,35.8,6.1,42,132.4,865.5,566.3
1648923938,4,100,303,31,7,15,534,16.2,0.1,27.2,5.4,41.6,131.5,855.4,559.4
1648923968,4,100,303,33,14,16,732,25.8,1.1,44.3,8.6,44.6,137.7,925.8,606.9
1648923998,4,100,303,32,12,15,651,22.4,0.9,42.7,7.5,43.4,135.3,898.3,588.4
1648924028,4,100,303,33,10,17,553,20.8,1.2,49.1,6.9,43,134.5,889.1,582.2
1648924058,4,100,303,33,7,15,486,17.3,0.2,38.7,5.8,41.8,131.8,858.8,561.8
1648924088,4,100,303,31,13,15,610,16.7,0.1,30.3,5.6,43.3,135.1,896.1,586.9
1648924118,4,100,303,31,7,17,566,17.2,0,27.4,5.7,42.2,132.7,868.9,568.5
1648924148,4,100,303,31,13,22,733,20.1,0.7,45.9,6.7,45,138.8,937.3,614.7
1648924178,4,100,303,34,12,22,721,24.3,1.1,56.7,8.1,45.3,139.2,942.2,618
1648924208,4,100,303,32,6,13,502,11,0.4,25.5,3.7,41.2,130.5,845.2,552.6
1648924238,4,100,303,33,6,14,489,12.7,0.4,19.7,4.2,41.4,131.1,850.8,556.4
1648924268,4,100,303,33,8,11,501,19.7,0.4,47.7,6.6,41.4,131.1,851.2,556.6
1648924298,4,100,303,33,13,22,718,21.3,0.8,34.3,7.1,45.3,139.3,942.9,618.4
1648924328,4,100,303,33,8,19,644,14,0.3,22,4.7,43.5,135.5,900.7,590
1648924358,4,100,303,31,11,14,646,19.4,0.3,41.6,6.5,43.1,134.5,889.8,582.7
1648924388,4,100,303,31,7,15,468,16.9,0.2,39.3,5.6,41.4,131.1,851.1,556.5
1648924418,4,100,303,33,9,17,658,19.2,0.1,40.7,6.4,43.5,135.5,900.1,589.6
1648924448,4,100,303,33,8,15,632,21.1,1.1,46.4,7,42.9,134.1,884.8,579.3
1648924478,4,100,303,33,9,19,683,24,0.9,45.4,8,43.9,136.4,910.6,596.7
1648924508,4,100,303,32,9,11,504,13.9,0,24.6,4.6,41.6,131.4,854.8,559
1648924538,4,100,303,32,10,17,550,18.1,0,36.1,6,42.9,134.3,887,580.8
1648924568,4,100,303,33,13,20,645,24,1.5,43.9,8,44.7,138,928.3,608.6
1648924598,4,100,303,32,10,17,642,24.8,0.6,51.5,8.3,43.4,135.4,899.1,588.9
1648924628,4,100,303,32,7,15,552,16.5,0.1,33.9,5.5,42.1,132.6,868,567.9
1648924658,4,100,303,33,9,12,560,18,0,35.7,6,42.3,132.9,871.6,570.4
1648924688,4,100,303,32,8,16,591,22.3,0.7,41.5,7.4,42.7,133.8,881.4,577
1648924718,4,100,303,32,7,11,500,19.4,0.1,46.9,6.5,41.3,130.7,846.8,553.7
1648924748,4,100,303,31,6,14,507,18.7,0.2,42.8,6.2,41.4,131,850,555.8
1648924778,4,100,303,34,10,18,685,19.2,0.1,47.1,6.4,44.2,137,917.9,601.6
1648924808,4,100,303,32,8,20,705,15.6,0.2,37.9,5.2,43.9,136.4,910.6,596.7
1648924838,4,100,303,32,12,19,622,18,0.1,29,6,44.1,136.8,915.3,599.9
1648924868,4,100,303,32,9,15,511,17.4,0.4,31,5.8,42.3,133,872.2,570.8
1648924898,4,100,303,32,10,15,526,13.6,0.3,23,4.5,42.6,133.6,878.9,575.3
1648924928,4,100,303,32,8,20,654,13.6,0.3,20.5,4.5,43.7,136,906.1,593.7
1648924958,4,100,303,33,11,13,536,12.5,0.3,28.8,4.2,42.8,134,883.7,578.6
1648924988,4,100,303,32,8,17,602,21.6,1,50.4,7.2,43,134.4,888.6,581.8
1648925018,4,100,303,31,7,14,460,10.2,0.1,22.3,3.4,41.4,131,850.7,556.3
1648925048,4,100,303,32,13,15,697,25.9,1.3,43.6,8.6,44.2,137,917.7,601.5
1648925078,4,100,303,31,13,17,710,24.8,0.6,40.7,8.3,44.4,137.5,922.8,604.9
1648925108,4,100,303,33,13,16,733,24.6,1.4,40.1,8.2,44.7,138.1,929.8,609.6
1648925138,4,100,303,33,6,12,504,17.2,0.4,32.7,5.7,41.5,131.2,852.1,557.2
1648925168,4,100,303,32,8,11,505,19.6,0.2,36.6,6.5,41.6,131.4,854.4,558.8
1648925198,4,100,303,31,11,15,716,24.4,0.7,51.1,8.1,43.8,136.1,906.9,594.2
1648925228,4,100,303,33,7,11,462,10.5,0.4,17.9,3.5,41.4,131,850,555.8
1648925258,4,100,303,32,10,11,534,18.2,0.3,32.8,6.1,42.2,132.8,869.9,569.2
1648925288,4,100,303,31,9,13,479,11.8,0.2,18.4,3.9,41.9,132,861.3,563.5
1648925318,4,100,303,33,11,11,534,16.7,0.2,26.3,5.6,42.6,133.5,878.5,575
1648925348,4,100,303,31,12,19,673,18.6,0.3,40.2,6.2,44.4,137.5,922.5,604.7
1648925378,4,100,303,31,9,17,568,12.2,0.1,19.4,4.1,43,134.3,887.3,581
1648925408,4,100,303,32,15,21,719,27.6,0.9,64.1,9.2,45.7,140.2,953.8,625.8
1648925438,4,100,303,31,14,21,721,25.2,1.2,51.6,8.4,45.4,139.5,945.5,620.2
1648925468,4,100,303,33,10,13,484,19.4,0.2,38.6,6.5,42.4,133.1,874.3,572.2
1648925498,4,100,303,32,11,17,638,13.6,0.5,22.4,4.5,43.9,136.3,909.8,596.1
1648925528,4,100,303,33,11,13,552,12.8,0.3,28.4,4.3,43.1,134.6,890.1,582.9
1648925558,4,100,303,32,8,12,542,16.1,0.1,33.9,5.4,42.1,132.5,867.1,567.4
1648925588,4,100,303,33,7,14,476,13.9,0.3,30.9,4.6,42,132.3,864.7,565.7
1648925618,4,100,303,32,9,22,756,21.7,1.2,34.8,7.2,45,138.6,935.7,613.6
1648925648,4,100,303,33,11,17,689,14.1,0.4,35.1,4.7,44.4,137.4,922.3,604.6
1648925678,4,100,303,32,9,12,462,15.6,0.1,37.1,5.2,41.9,132,861.5,563.5
1648925708,4,100,303,31,11,15,561,17.5,0.2,39,5.8,43.1,134.6,890.9,583.4
1648925738,4,100,303,34,13,17,633,12.9,0.5,22,4.3,44.7,138,928.4,608.7
1648925768,4,100,303,32,6,15,476,17.7,0.1,36.3,5.9,41.8,131.8,859.7,562.4
1648925798,4,100,303,31,12,19,680,20.4,0.7,32.3,6.8,44.6,137.7,925.6,606.8
1648925828,4,100,303,31,10,18,622,23.7,1,43.7,7.9,43.8,136.1,907,594.3
1648925858,4,100,303,32,6,10,481,15.1,0.3,35.9,5,41.2,130.5,844.6,552.2
1648925888,4,100,303,31,14,18,754,16.7,0.3,29.1,5.6,45.3,139.3,943.4,618.8
1648925918,4,100,303,31,9,20,684,16.3,0,38.7,5.4,44.2,137,917.5,601.3
1648925948,4,100,303,34,13,19,736,22,1.1,35.4,7.3,45.6,140,951.1,624
1648925978,4,100,303,33,12,18,647,14.6,0.5,35,4.9,44.6,137.9,927.4,608
1648926008,4,100,303,31,10,17,571,15.7,0,30.7,5.2,43.4,135.2,896.8,587.4
